V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84
2.36892845278294,6.9827137977062,-0.936903988022666,-1.09276469806573,-1.01448276913017,-1.36994527958462,1.42067443646458,-0.503758966404264,0.112715048620665,0.096107241722917,-0.740156153546825,-0.758201277158634,-0.167270439508483,0.415730310581076,-0.0861051722213445,0.857771131903852,0.0599570626127974,0.25309162296662,-0.209322970926593,0.0532092664686947,0.321936520481772,0.472888791846169,-0.0807204486248289,0.0197301601288282,0.314585135219016,0.0584931818540776,0.262051181951277,0.380065404549606,-0.478846046976738,-0.056943563385431,-0.0655761404557908,-0.283830862854903,-0.229488112520856,0.239323670735743,0.422831631614644,0.0575107419791205,-0.0922530435844354,0.315734093659254,1.31838669966042,-0.389115036702793,0.769736866672293,0.109425040733505,0.712612612618382,-0.16875772410984,0.951658975399077,-0.118319263796313,-0.265021920965737,0.0983414628342644,0.080894037853043,-0.299116016484853,-0.023795256614618,0.09799024982888,0.0735078719734778,0.0139097988864856,-0.00482702928372846,0.0401091292593191,0.126129266196302,-0.0605680382363952,0.0227085374813366,0.0304699432176441,0.0149890984852653,-0.00741192770316819,0.00999157668708159,-0.0267508174393932,-0.0459030285844063,0.0387461173274402,-0.0822901556197023,0.000121865442835845,-0.000276884527096117,0.000148493964797932,-0.0005279514433305,0.027774022565092,-0.0168793350019449,0.0129160428702747,-0.0290591994612547,-0.0427463515073283,0.00249678628865353,-0.010960779927246,0.0190626905860278,-0.00265803974031523,-0.00627372161481738,-0.0011997161989991,-0.00182884410324865,0.000534486272820007
-5.1181608507789,0.741285018883243,-2.08842149378233,1.96975242156269,-0.536938248459701,0.241463890705183,-0.795962356443475,-0.357022023005004,-0.314556371359918,-0.372978575447907,0.711264768819326,-0.68944385241559,-2.0383402294823,0.243259717130057,0.583562618359391,0.467498686544647,0.33043990447127,0.362953199990487,0.292596663959111,1.06387742060047,0.00925665532753773,-0.332783488521628,0.236276599316604,0.0345772384718669,0.0360814150040436,-0.208507554960698,-0.0917627845822517,-0.240943044346385,0.297998608398859,-0.0202964424473482,-0.0601087418304569,0.0355729724244691,0.162803842090613,0.0403010938171778,-0.0133734346355032,0.0276404239040607,0.0535057953142426,-0.0121582335391589,-0.181851565861409,0.0126885214204351,-0.0316314159264498,-0.0549917976592415,-0.0649762455045088,0.000454497032902382,0.0291973828978934,0.00946044707206295,0.0841656480593898,-0.0781682911420146,-0.0128960120295231,0.048780139470267,0.0103533449448443,0.00755636028577892,-0.0296350131091427,-0.0186488757529752,-0.0379424582199928,0.0268766011824457,-0.0096112596906247,0.0116676464657836,0.0235166491179526,-0.0130958274939883,0.0442852600356697,-0.0285649520078532,-0.00535341129273603,0.0342349380065398,-0.00836429996321777,-0.00989337866897563,0.000409454355305144,-9.16931066707061e-05,0.000143345886083232,-1.54095428966058e-05,0.00128943936592567,-0.0227223189403874,0.00390788180890887,-0.00633887756874419,0.0200983560651471,-0.00434805562468335,-0.00385547358653822,0.00802022146978576,-0.0172724241751533,0.0206743625464652,0.00479857241571901,-0.00139795193888311,-0.00037488604884026,0.000130210104515379
-4.43291608652085,2.21651901495137,-1.64373995981448,1.67263605034883,-1.42828850794999,0.546593413811944,-0.22057157863977,-0.605500171774774,-1.10506119434998,-0.384455384587106,1.63372287776273,-0.83195604860719,-1.60902775394499,0.0486735761888231,0.591774677565556,-0.202477755100918,0.174767016156848,-0.00406782707953419,0.0650101194421774,1.23447136018417,-0.202668133186239,-0.190359507188381,-0.0454229427106599,0.251108333350052,0.233427021303942,-0.308449241316781,0.0317139607282213,-0.0164515449690587,0.0729952839755317,0.0432472198494701,-0.196164937362813,0.158251225743117,0.0263720760303822,-0.182892575412408,0.0172283324402776,0.0740243155405596,0.0305440050854818,-0.0158839977283183,-0.011415981805897,0.0495045005537979,-0.0985074114668396,0.0412364980273329,0.00629500266500067,0.00367040699263856,-0.121215789639638,0.0176028853176293,-0.05323790618277,0.0379435854845048,0.0412183637797619,-0.0583045923017095,0.0198162267321514,-0.0345980589757105,0.0231043944985279,0.0122314283746895,0.0428622557904463,-0.033969586713631,0.024366296571894,-0.0126951565962726,-0.022789032143948,0.0176191780308437,-0.0367840034654052,0.0159035624229483,-0.00577571506464515,-0.0370834497084829,0.013300083028688,0.00775035344579002,0.00228562796702024,9.65356212753719e-05,-0.000152572187554758,1.27980654634478e-05,-0.0012915881669142,0.024668792705269,-0.00349279157213633,0.000418328376792097,-0.0217645157225885,0.0115828013125708,-0.00166272249867915,-0.00905479466290409,0.0173550159888891,-0.02320601485406,-0.00500987187025723,0.00135503562453743,0.000429824365239895,-0.000123124103145259
0.234282931203769,6.44356641299999,-1.5922693675134,0.331025727194211,-0.432557313161031,-0.80926738580428,0.546805141919662,-0.8523432188007,-0.66790347571496,-0.113430603097151,0.726587832249064,-1.60096440774531,-2.64640155228793,0.170881707124731,0.932557508898985,0.323849898617126,0.669762274754471,0.657529505330889,0.24820395686292,2.67407565797344,-0.566892762008678,-0.796247202549187,0.762939838862821,0.331915358457376,0.184323482446346,-0.627650542939117,-0.0378878663018235,-0.210065052956718,0.334175112020755,0.045231227354811,-0.0372020261560955,-0.0637139264026489,0.165404307171577,-0.08127199289948,0.00755318725073968,0.00223232386200912,-0.00945949099410713,0.0287319604132541,-0.00506991388598665,-0.0382344731090888,0.000297406608804342,-0.07081316799759,-0.017687493876937,-0.00513338614310065,0.0210932198654559,-0.0061758916571532,-0.000856455699417103,0.00348828301586187,-0.0249365276073397,0.0236972905125398,0.0051997875859155,-0.00347894511156009,-0.0116277742831236,-0.0143807554307623,-0.0106002757160535,-0.00741877130622398,-0.0031094130195219,0.00769715827765111,-0.0061370443856782,-0.00943079426707018,0.00227046826049119,-0.00495145388815778,0.00169614968860699,0.00266161865057284,0.00118043941646692,-0.00220531050225348,-0.00202336230965824,-2.13306119701452e-05,1.19840070302334e-05,-1.23266383388667e-06,0.000161510868666475,-0.00174561094865618,0.000187276939573345,0.000209210664694422,0.00215059243628152,-0.00172433462139124,0.00227685955360789,-0.00139435514438272,0.000634353982937212,0.0027395703581986,0.000658834443861939,-0.000505613714434121,-4.08397796357375e-05,4.30523866512833e-05
-4.91088566557023,-0.602148873266539,-2.40082145566958,1.81614889126645,-0.343754702735648,0.178094483132687,-0.876318891679109,-1.16053784962256,-0.224486772117797,0.139441583933751,0.0285831455466767,-0.44731652763609,-0.151540728874908,0.229223521455707,0.420090202712557,-0.199033546553231,0.163568728691182,-0.164770439691427,-0.32469267239522,-1.62573104788864,0.245244992157212,0.38998222874926,-0.667261618555861,-0.364601409886988,-0.461723188971858,0.711067498879148,-0.0978621149590712,0.153704007963702,-0.301332941794906,0.0247215206558649,0.0854618234402795,-0.212411993813532,-0.0239423471343227,0.014681178843871,0.0455814575916149,-0.00551574816184926,-0.0121485510051453,0.0799067988773907,0.0710987550145591,-0.0698759493422039,0.111044385320671,0.0151001163761039,-0.0531762636981325,0.024132445927945,-0.0617160908509376,-0.0274331290894564,-0.0270637765894747,-0.073002935051595,-0.102149236989703,0.0511817333642416,0.00680541725978323,-0.0733534181290857,0.0116177680266438,0.00162746422531998,-0.0491157944341711,-0.0164476418499373,-0.0471503883438918,0.129792423721757,-0.0519347000308826,0.00862740800426144,-0.0110360902234997,-0.00762347718995919,0.0328027824726972,-0.0737823413009959,0.0575683266003105,-0.00526560063440602,0.0661272208753921,-0.000258612839848695,2.22144552775531e-05,-0.000131021960109339,-0.00299242782242664,0.00655110020151583,-0.0356441848170093,0.030501739286754,-0.0405861830133231,0.0327188381434531,0.0535351870479009,-0.049309117599393,0.0158886244580597,0.0233392477700576,-0.0128623381909053,-0.0227527448012452,-0.00871320224420611,0.00142795018455785
-4.55108176159604,1.06374464612173,-1.58946335878417,1.82930224217899,-2.05572293858713,0.291040133543422,-0.661576216081987,0.769484249565374,0.522667962327183,-0.230237653518058,0.164015065618375,0.0522967725218204,-0.877850869780437,0.244660259834659,0.359380347798276,0.0740886689434856,-0.0331862039182282,-0.292542911664064,-0.049851438491509,-1.38255961290993,0.523394437467538,0.383024821626232,-0.698709132106419,-0.319094143787832,-0.376648333025154,0.776831226400117,-0.157093666260632,0.224063587760235,-0.265833415352091,-0.0763185673044817,0.23329080561045,0.0672926753160032,-0.268754745708188,0.26769690936517,-0.153244978707111,-0.0491734572897165,-0.0751227220971411,-0.122687804463819,-0.018482374506563,0.0802621264181501,-0.0649999109264547,0.109636138306851,0.0165159679486904,0.0107142345708865,-0.034969949232094,0.0369165012069269,0.0682644947162834,0.0737376469979073,0.0774822294017506,0.0159646524172514,-0.0545324393887001,0.0589923188457076,0.0264296809829949,0.0962876226144729,0.011678278037593,0.0340347370631076,0.00548270643424791,-0.142149501507677,0.0836423736237255,-0.00381939143045864,-0.00511034415435164,0.0289875586238562,-0.0182953578656649,0.0968507892421862,-0.0550245030432936,0.000761545029290122,-0.0616155655022791,0.000237370322157748,6.70457824242918e-05,7.34797799587459e-05,0.00308888177253386,-0.0195438469349774,0.0298946372837188,-0.0273016692408289,0.0521339220729123,-0.0283808830235138,-0.0543003220876872,0.0604851415057924,-0.0171603549036699,-0.0224445356068944,0.0147158871155101,0.0245800449880482,0.00946320713378266,-0.00167416457747543
-2.58131967667636,-4.07508500456115,-3.75823499399178,1.15836799937191,-0.288932685194913,-0.784991948302679,-0.39589467600579,-1.96631180612567,-0.93816575769936,0.116559736021221,0.721249548790049,-0.9321762742586,-2.25257590220767,0.352797600222009,1.08825373364794,0.0303677516560201,0.351729875581944,-0.299323693278039,0.199981062290786,-0.514485705699308,0.208706194727825,0.088651443313818,-1.33388173626276,-0.522909263015309,-0.540671188349654,0.864004449051655,-0.297231528825959,0.177261062752506,-0.376648714600762,0.129325358694127,0.143479866435088,-0.191861504798454,-0.0763412201270435,0.0410870184136456,0.0918790085453801,-0.0889048922540404,-0.0804559507423056,0.101771359501453,-0.0357410730757082,-0.013738670395757,0.118884311425713,0.0585694468240517,-0.0940072221635231,-0.0415925240146513,-0.0883923793889487,0.0841149837645593,0.092964581857027,0.0602431393113225,-0.103297514683318,0.182137015455543,0.107796796371635,-0.354575181101009,0.310853023866808,0.641010310965293,-0.30497380111027,0.0511693198479201,0.189868899421603,-0.148331378092386,0.191105842153174,0.035713569572652,0.0210617671721407,-0.0252645627882425,-0.0303524834142114,0.0461484530686539,-0.0223565773033179,0.0142943540457073,-0.029074065168608,8.48997210366292e-05,-9.89286910703655e-05,-0.00016374280703211,0.00135730681468529,0.00143627232865816,0.00398427046707779,-0.0170747013291393,0.00232529440331835,0.00837272051689576,-0.00557075172147753,0.00507134287390093,-0.00204907259532924,-0.00261199895974984,-0.00169217382925357,-0.00016090397670931,-0.000768811624831864,4.55906054861631e-05
-3.22917309643657,-3.51525394925864,-3.42518857687171,1.42825775944597,-0.0535444302866619,-0.648849128971059,-0.548221076811619,-0.437404304621535,-0.30758265470031,-0.210073607725423,0.523947470757657,-0.0232160118934124,-2.09105567527455,0.091565250593049,0.766509197880444,-0.105829131711614,-0.00601903382792,-0.25524998346536,0.313808549169525,-0.548613614374053,0.471254124645519,0.217551655917077,-0.902915647106254,-0.218926408791291,-0.405903972737709,0.435073390706028,0.0294658067644958,0.243793832938627,-0.112434717014472,-0.0399791073121185,-0.0295380623660027,0.276240448573287,-0.181562179041839,0.180743652556292,-0.0911396846500739,0.0326427417865232,0.103896655823963,-0.193761950934703,-0.0170748488717845,0.0981293769367306,-0.124855382355546,0.0226082227843609,0.0855578527003132,0.0797574286237992,0.0953487610502436,-0.0644427308140865,-0.100748940933833,-0.0362092747957084,0.200242261787596,-0.288492612316167,-0.141437189266994,0.476718603709224,-0.39031549186248,-0.854354301291073,0.457195959969216,-0.0635402912535972,-0.240260429793668,0.170918217687591,-0.256704214438333,-0.0201904737975212,-0.0161422829498908,0.0457376036765605,0.020229834107154,-0.0761335565122829,0.0242283170971555,-0.0187252416506298,0.0499660888067851,-0.000108619931012834,0.000102370414447146,0.000221504006978109,-0.00264947715917517,0.00716013266990633,-0.00202553189471624,0.0309134742324941,-0.010411587775523,-0.0164483399986351,0.0078561702381148,-0.00712801577191152,0.00345360192334585,0.00170511794213855,0.00229830265907346,0.000637554610129694,0.000966577894522687,-6.32515328426873e-05
-4.53071518913627,1.78143512659071,-1.24850618089849,1.55886703108184,-1.77299694366842,0.640722542787515,-0.400565520661711,0.705257267867275,0.270284937515482,-0.171394505190211,0.258470526223057,0.348287499785203,1.05810646380215,0.0484305239162776,-0.488610805814975,-0.0533265096247009,-0.185042519848227,-0.277164471835922,-0.236786385613146,-0.852460773512147,-0.535521330115094,-0.0258467504673056,1.53316500283785,0.363136250251629,0.760176839838743,-0.682658244461003,0.210999998413214,-0.270135667846108,0.0859678075452314,0.0836789735979886,0.076326378645144,-0.0325089364560868,-0.0215609964382702,-0.0989189520740155,-0.00626996710367534,-0.112788674988385,-0.037303402138384,0.0303668976275864,-0.037684610741509,-0.0234936084228128,0.0334640717442023,-0.0195225618985499,-0.00947609211141383,-0.0553648461677204,-0.0156135831957594,0.0645991231396987,-0.0230068722576767,0.076787556453222,-0.0468693138914899,0.0307318607248756,0.0130242005556176,-0.0586457633130202,0.0812717040813335,0.100044272280646,-0.0113837527976522,-0.0213575648074553,0.0570565596447103,-0.016022919407541,0.0300488371657536,0.0299654370955456,-0.0156648496331056,0.0133022370874305,-0.00522105754565469,-0.0258124678380101,-0.0137322931777661,0.00915587583137299,0.00271702032203662,-1.79893861208226e-05,-0.000140528436724215,3.93678055379407e-05,-0.00153800929195156,0.0298352587400317,0.00525590051039893,0.00350562388315854,-0.00900604052209312,5.93787506722581e-05,0.0101605484928226,-0.00720895383478941,0.0127242140590386,-0.00626753845547851,0.0013056483403514,-0.00045730392598935,0.000379290024148748,0.000332959908906393
-3.46737148971896,4.03182722101074,-1.55662922703889,1.38399232365404,0.252533046354679,0.323570399169826,-0.341098126704083,0.206009605202249,-0.430640454111789,-0.235011920068374,0.73279764209878,0.248480602730221,0.0480251526912053,-0.271626473511835,-0.694236731740071,0.174818073621529,-0.581944873222936,-0.23187414791401,0.265579643397808,-1.0830824608271,0.288910689899989,0.136368796996586,0.798277647576498,0.205527343504299,0.795045483243776,-0.587268103086524,-0.0837600558039961,-0.719230352217448,0.133433245595482,-0.166308328174654,-0.0149738269508864,-0.169019344578183,0.193267235810065,-0.0365768960668458,-0.00349356457788963,0.0177276782562955,0.0299243839537684,0.112168756281751,-0.205706215897424,0.106258669430544,-0.00877492496699194,0.101241501918592,0.0239925818704177,-0.0479939897332926,0.21157095208314,-0.00747167770565756,0.179891072423466,-0.0989270166674395,0.0852627745807329,-0.0654235696619683,0.00271121967948976,0.0694225632793055,0.0677290115901079,0.0340583802286373,-0.0271444135659753,0.177325139069956,-0.0315522111840474,-0.0340444578975126,0.0318307319210985,-0.04766715135477,0.146119059224829,-0.00791082794932739,-0.0197591412070076,0.0277851707108475,-0.0328826400029766,0.00977722237791253,0.03502819681133,0.000108514669176508,0.000313798378240655,-0.00022192091104954,0.00239015886234523,-0.0631041039509774,0.0370572326767846,0.0181210382004752,-0.0151688938882316,-0.0643445315245438,-0.019352447953526,0.00796415163334628,-0.104094221630381,0.0274268322766942,-0.0142906142810626,0.000819966811780681,-0.0063577996704,-0.00078367617284305
