V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74
0.565302551203926,-1.76199853837009,0.526371734179276,0.145734896103086,0.0445343239497562,0.764837886006308,-0.252053377123647,-0.0343144352388617,0.0429688368470924,0.0380411205534364,-0.0621526947763369,0.0336489075681302,-0.474704086441048,0.596537154696272,0.204152226061586,0.0267341466923505,0.371669536283051,0.0390070707760641,-0.0692200768120674,0.0439894544842461,-0.0691334718909527,0.274331840606507,0.117275692855289,0.0624574224405355,-0.0184490070528495,0.00362316216960113,-0.0396470109935906,-0.0360637719726186,0.060983234721075,0.00278093187007033,0.0750328111247516,-0.132505482106656,-0.035730822908515,-0.000240397295952826,-0.0678190762991877,0.0573243155350078,-0.0332618943746602,0.0224587041678251,-0.0466417816795029,-0.07631604559777,0.00528079357818177,-0.00881022249769275,-0.0391324457110191,-0.00289519731462213,-0.0302029500651255,-0.00638586412588504,0.0794677419515596,0.00289462060821779,0.0333450939644281,-0.0834296050364865,0.0271899034457366,-0.0165822499203889,0.0121227997998313,0.00281375167311254,0.0149448014675898,-0.0503893299322226,-0.0627650628254086,-0.0445556879637604,-0.0197194304164055,0.00376144247944665,-0.00970307668028439,0.0223144221535504,-0.0348809848744787,0.0108557524769001,0.0285727154496521,0.0167613466817178,-0.0118941033893895,0.00404926316401343,-0.0544186978401852,0.0200395818582871,-0.0573193590995525,-0.0685840374287857,-0.00784140976336805,0.0234569715784731
1.01029963462037,-1.69293341613592,0.377974052249542,0.230574866265104,0.0995614447914677,0.714009545696949,-0.305203759337139,-0.0207467826887068,0.133443746367112,-0.00416859107871515,-0.0468732854045282,0.0901090364379062,-0.362811625142607,0.317109434407321,0.114671965502452,0.0335019601287858,0.29026564722504,0.0407917707337174,-0.00066268793648395,0.0661490707805073,-0.0112674249162231,0.185630784010643,0.115812204618965,0.037351237732874,-0.0184702770286279,-0.0220793411231675,-0.0422794433664979,0.0136226023218276,-0.0038121155694684,0.00748381598801912,0.0771986653393872,-0.0235265450316404,0.00631166095186795,0.0146216548031009,-0.0815499716457246,0.0348716826261926,0.0112145784202222,-0.0103759751401376,0.00639840012289534,0.00345716975961872,0.00190165016381083,-0.0147257022035941,0.0204023696454677,-0.0343610919197397,-0.000766645557774344,0.00552333082669445,0.00364918430385844,0.0103116116335231,-0.0125815048310615,0.00848498488487362,-0.0180027988932491,-0.00567117754508231,0.00143120277686527,0.00187744045859197,-0.00171309484214335,0.0150858596444373,0.0157119692178886,0.00404148741965715,0.0049455776682253,-0.00216161641742188,0.0170464786201294,-0.00502487273908397,0.0138695671263476,-0.00258522398883124,-0.0390374466857134,-0.0178250841012122,-0.0156655201568266,0.00462553718472894,0.0543177657855337,-0.0168836247442159,0.102620654841222,0.107285366142565,0.015966573421186,-0.0427989556486485
0.692631251510011,-1.73462655707764,0.492308715789837,0.176956309042917,0.0522183255507291,0.773548162104497,-0.293157665539286,-0.0139385292534403,0.115706297173637,0.0673476066551308,-0.0674178195845053,-0.0121607090940176,-0.375478911907341,0.534735702626826,0.175254508018768,0.0369881944389948,0.253737947900437,0.0126041801161285,-0.0487270507853598,0.022683685813475,-0.0614400088550937,0.237273173143679,0.0689991438238791,0.067869600315554,-0.0259260660721266,0.0151508875374425,-0.0409949658691342,-0.0188593702613223,0.0100933461081192,-0.0270843484401841,0.0933427233669595,-0.105981327198247,-0.0247051467633919,0.0141082726229522,-0.058748820390229,0.0496881159839181,-0.00774506266096265,0.0090967779799413,-0.039980727179041,-0.0423006660415705,0.0029000840704993,0.00707500051027669,-0.014321018462469,0.00317633888046963,-0.0306612768470542,0.0114325637558377,0.0439139784850275,0.00492681223515589,0.0102996409365429,-0.0590833296639502,0.0131613441046416,-0.00103215942209713,0.00208345607800731,-0.000104356010008314,0.00776044617280208,-0.0328144453774091,-0.0342321570523631,-0.0188249850212218,-0.0173942957633754,0.00164173645355079,-0.0171647659817221,0.0157479974258614,-0.0175038305093111,0.00460060826581033,0.0349920071729088,0.0118035553554006,0.00613500835979624,0.00148240912596557,-0.0462819648213041,0.0218027935249366,-0.0710087774906447,-0.0642026087415591,-0.0107987405873581,0.0147758260599651
0.647380141407843,-1.74799324710339,0.512722451668051,0.158113398577869,0.0605752335819702,0.757955931919164,-0.270417648638073,-0.0135766741132343,0.0726141638269357,0.00886247229685959,-0.0601767364902796,0.0629081069409501,-0.439297270364926,0.48323801298865,0.164972077019624,0.0271470312863673,0.297504057175635,0.039525784397359,-0.0370762494918385,0.0466553538773575,-0.0314769159891519,0.232601884626442,0.126456373463999,0.0749195866747917,-0.0392468832328836,0.00631680456368649,-0.0603189001490985,0.0283218635462064,0.00739927344184901,0.00340595085925331,0.137416559905994,-0.0541129171504461,-0.0668132082783215,-0.00483599651171395,-0.0634440612735568,0.0623211247511056,-0.0112702268261368,0.00392477253832133,-0.0363181494980189,-0.0594342215881228,0.0117663221832821,-0.000998732407059133,-0.0107401369363106,-0.014983332320331,-0.0267060814070117,0.0144921084899057,0.0737298715133054,0.0127698321105507,0.0168630524441159,-0.079232254270054,0.0163164412081887,0.00370778233642369,0.0028358314719982,0.0127172126003494,0.00547244914568848,-0.0547515175934094,-0.0616938248788459,-0.0477916218320854,-0.0200532899832118,-0.00469157614822151,-0.0135706065993654,0.0193203375131844,-0.0316956168653073,0.0178741550377217,0.0422250627396305,0.0268997157058451,-0.0122594842592536,-0.00741758702768914,-0.0603227482567946,0.0392024953267176,-0.0974769286455365,-0.11351327799222,-0.00696213841103114,0.0379797870397688
0.655022205534494,-1.74248822455048,0.512164147223671,0.14953594717094,0.073299457374468,0.815002867797918,-0.313387176172013,0.00647636401958705,0.134289997844775,0.0573384799857999,-0.0635628435621427,0.0016243003683172,-0.36051002428249,0.496435857382337,0.168779183052411,0.024230752319545,0.264452081048059,0.0231780281263348,-0.0462137304364591,0.0104418311517154,-0.0409538586110707,0.179385703373502,0.0498526340059465,0.053945377646677,-0.0153654744866711,-0.00106316555634376,-0.0187997179653186,-0.0274873686671776,0.0254851548295144,-0.0212924003151274,0.0765660468844311,-0.139594482267614,-0.007572110063466,0.0118681681232209,-0.0517170282756138,0.0706233495677279,-0.00646802940843762,0.00686980987458327,-0.0481224337856038,-0.0658082692688175,0.00602654467049389,0.00975880410865866,-0.0322245757037904,0.000155313978868597,-0.0264532955841655,0.00725667857833744,0.0774976098034526,0.00912323397919987,0.0297468700705819,-0.0762413328431062,0.0421828150365638,0.0101489243093277,-0.000108847792725811,0.0098462845662583,-0.000979014093133049,-0.0537292202424451,-0.0558375917470076,-0.026572513987883,-0.012387237897459,-0.00143426575991313,-0.0165443781938797,0.0126373026634251,-0.0316363693736557,0.0122205967210371,0.0541839061305094,0.0283743027193938,0.00231764587961947,-0.011433673194353,-0.0647625540202809,0.0278024202059619,-0.121136615239099,-0.0960675498089741,-0.0151618786944815,0.0353576999353276
2.07765016906624,-1.50022368889463,0.0343101278818768,0.513306698755947,0.167777833079156,0.708745954650569,-0.477427104639021,-0.0538998285807125,0.34415879980183,0.0344088179763584,-0.0414715997210683,0.0921110478061851,-0.3056267381619,0.197149027061079,0.0860313647338878,0.100956397475124,0.429430600305721,0.0264146779337016,0.0677099206910268,0.133965008123131,-0.0170105838823971,0.307154919496024,0.101750778870737,0.0193930881729831,0.0127721521505737,-0.105221582416932,-0.00806597638394634,-0.077421996858601,-0.0524109673846675,-0.0696148184072717,0.0799783308480253,-0.19194102632345,0.135997916067543,0.0643257865299189,-0.145927885773702,0.0521500491829861,0.0267750362675258,-0.00747018827046779,-0.00916956752505629,0.00268149196144442,-0.00440407476207395,-0.0170432981222668,0.00219111397692935,-0.0191253738518867,-0.0167277116469437,-0.00491131470331021,0.0127142351948435,0.0103713088687569,0.000527854343107222,-0.0087677118277807,0.00449706077744185,-0.00754122698471307,0.00379649707852429,-0.00293911355228854,0.00177410580231844,-0.00161216221067084,-0.00433284686515051,9.40666076972002e-05,-0.00286594362244553,0.00336928706760626,0.00354689408429637,0.00575068063695753,-0.00338885774505728,-0.00121152328957644,-0.00264537702003534,-0.000571369722892561,-0.00553635766225559,0.00636134983267518,-0.00556087999938185,-0.00419997054126365,-0.0051646938516886,-0.00559208684024312,-0.00367193526834008,0.00424864488222659
2.63385439226802,-1.37475227172566,-0.09923451343391,0.668085703020531,0.219297549772672,0.76174110256045,-0.619933189656168,-0.0484762848342218,0.524250121012274,0.0702231375420594,-0.0550452797486755,0.0670669040954038,-0.245398851939999,0.10883345588702,0.0532116396342818,0.115599182152719,0.432246953989914,0.0208125357697005,0.137841806075171,0.158985035003428,0.0125140802803168,0.336662272180776,0.0958224190655733,0.0357285826063758,0.000457937304576916,-0.14033809763533,-0.0274805506570597,-0.0713933884745218,-0.131273419242957,-0.12180037199764,0.159217248563268,-0.24386155418478,0.21583268669498,0.121596182486638,-0.272691473105069,0.0943830125563009,0.0783980009131768,-0.0282485208471375,-0.0115331517027658,0.0409102100930009,-0.00698830048962283,-0.00209012133676003,0.0412642092970255,-0.05054530454036,-0.0239302586924345,0.0393362024777111,0.0191182954194347,0.0378902099102821,-0.0198446125341411,-0.00998564614883177,-0.00111372985571032,0.0144879077909807,-0.00175395112812477,0.00540400547261046,-0.00503971828720847,-0.0068696230524271,-0.000905649468960736,0.00813085172086152,0.00200869617185113,-0.00245701501103123,-0.00148757875107813,-0.0054498125397189,-0.000518776509844707,-0.000591723096438785,0.0106968338092157,0.00105869115973783,0.00576505417211385,-0.00885532496623236,-0.00896009120632552,0.0141093536291657,-0.022399046788522,-0.00155573330662012,-0.00143123431721618,-0.00144278899072134
2.48576695050469,-1.40656219294147,-0.0505472603628065,0.613969224266847,0.219450644060203,0.801258184592876,-0.623451236085758,-0.0171819515908122,0.531122407710169,0.0805922837658834,-0.0549848722220077,0.0442802790131439,-0.195719538931118,0.105233058080899,0.0522062372365829,0.106709731735701,0.365969273563465,0.0129607115723214,0.116549143520319,0.120102778164914,0.0174359761290274,0.263490678891477,0.0471718347442618,0.0259679034369411,0.00681748371567909,-0.129717796166798,-0.0046018364281625,-0.0711245538101399,-0.120067052775,-0.120419700785816,0.132834909981644,-0.250999234613568,0.199820316068791,0.107466620686517,-0.214570504847609,0.093627220183688,0.0729996973194081,-0.0270573821426147,-0.0205580620490651,0.0213278529720567,-0.00659269150136046,0.00666791928513231,0.0221014165940953,-0.0350816811277349,-0.0212235142026565,0.0303666220048753,0.0287080769070107,0.0330420917651821,-0.00593377140427558,-0.0128812595100669,0.0212210419927891,0.0209052102684301,-0.00548245705310366,0.00950597565637715,-0.0137675176363337,-0.0138255151221056,-0.00539852948001625,0.0118581113033033,0.00583156363140516,-0.00413941957853846,-0.0045951196069925,-0.0108132419213077,-0.00332741003311362,0.00144645945403569,0.021721192049942,0.00871007365237569,0.0096827522963083,-0.0151201768527331,-0.011506399011013,0.00824737738438536,-0.0395319422702384,0.00640963983951296,-0.00483521547150444,-0.00314456102455422
2.64920814060186,-1.37361236802429,-0.114445723089896,0.692779164679949,0.198519860418579,0.692242209717085,-0.573494891458421,-0.080415594766042,0.459174386904352,0.0302511936170558,-0.0482359160333581,0.121772869688157,-0.328625848624921,0.114109598399712,0.0567964196410929,0.136692069525763,0.496566431820404,0.0286768110879747,0.15394866335232,0.206439809881587,0.0103957152139172,0.429576360695953,0.163747508634821,0.0540990436374404,-0.0121127776975819,-0.147825734572051,-0.0542590340920661,-0.0490847632666627,-0.151017777628849,-0.116151070049078,0.21040781666358,-0.2070738320824,0.180750157274889,0.108915245038135,-0.272513358114259,0.0798700062187784,0.0662202311702229,-0.0250500031117552,-0.00518977609326216,0.0407816736254296,-0.000747846299247908,-0.0180271524423996,0.049805891411797,-0.0520316606712109,-0.0288608164147723,0.0333170645166113,0.0122588265199786,0.0340998879042387,-0.0270737440974095,-0.0144277534375585,-0.0211240493955986,0.00499004066283682,0.00057786351967969,0.00215354503435735,0.00516901912818867,-0.00316566724705028,-0.00249270942024783,-0.0062730343108494,-0.00701790727122274,-0.00243835928807528,0.00164895447352258,0.00626087455777935,-0.000222391809486618,0.00236380075361463,-0.00197640163884686,-5.91510888620676e-05,-0.00663124495018406,-0.000149204330833309,-0.00409224520793315,0.0146147120944961,0.0044549225261236,-0.0175370492778854,0.00439062324498976,0.0027239697709745
1.61238020834535,-1.5557863342207,0.216548271741455,0.312348417714642,0.148146306816358,0.74760773107906,-0.400996920995128,0.0293807942287181,0.296769276059791,0.0794147475239992,-0.0492714476874412,-0.047070356388823,-0.0934440749183083,0.218360890973133,0.069168648319359,-0.00388804893024294,-0.0195295959624168,-0.00589082184884331,-0.0506087327591078,-0.0812658132043133,-0.0124729025305587,-0.115487993421503,-0.0822121350412618,0.00300171679479309,-0.00683854591853764,0.0916984580384606,0.0182981443990213,0.03666473468481,0.0800779710373626,0.0547034687829441,-0.101402394497587,0.121285313437523,-0.166230791910745,-0.0956839583980089,0.254923448807345,-0.0507272468843418,-0.0604206911784983,0.0201991222732094,-0.00728914501326337,-0.0615326295134384,0.0052632549054916,0.0348400211303766,-0.0574278795333883,0.0674138609604136,0.0305269259861356,-0.0331373060123971,-0.00675567682984172,-0.0535764378037334,0.037252097663442,0.00332610740742958,0.0290557204193123,-0.00427501085731957,-0.00534991982154171,-0.00276038530451866,-0.00745902999766625,-0.00228758479411996,-0.00178934066778537,-0.00063680090879143,0.00140998894765489,0.00187711258527243,-0.0101533190977355,-1.29638575502723e-05,0.00016065235848176,0.00126144695687424,0.00782152371781717,0.00157571096768339,0.00687028064754115,0.00730789185668613,0.0140913993292556,-0.0292644591990184,0.00456120195671893,0.0317241157288672,-0.00535252746940489,-0.0154253136040405
